1184669:
 num     #instances         #bytes  class name (module)
8347:             1             16  net.minecraft.world.level.block.grower.AzaleaTreeGrower (minecraft@1.20.1)
8348:             1             16  net.minecraft.world.level.block.grower.BirchTreeGrower (minecraft@1.20.1)
8349:             1             16  net.minecraft.world.level.block.grower.CherryTreeGrower (minecraft@1.20.1)
8350:             1             16  net.minecraft.world.level.block.grower.DarkOakTreeGrower (minecraft@1.20.1)
8351:             1             16  net.minecraft.world.level.block.grower.JungleTreeGrower (minecraft@1.20.1)
8352:             1             16  net.minecraft.world.level.block.grower.MangroveTreeGrower (minecraft@1.20.1)
8353:             1             16  net.minecraft.world.level.block.grower.OakTreeGrower (minecraft@1.20.1)
8354:             1             16  net.minecraft.world.level.block.grower.SpruceTreeGrower (minecraft@1.20.1)
8355:             1             16  net.minecraft.world.level.block.piston.PistonHeadBlock$$Lambda$1579/0x00000008007478a0 (minecraft@1.20.1)
8356:             1             16  net.minecraft.world.level.block.state.BlockBehaviour$Properties$$Lambda$1453/0x00000008006b7ca0 (minecraft@1.20.1)
8357:             1             16  net.minecraft.world.level.block.state.BlockBehaviour$Properties$$Lambda$1454/0x00000008006f7c50 (minecraft@1.20.1)
8358:             1             16  net.minecraft.world.level.block.state.BlockBehaviour$Properties$$Lambda$1455/0x00000008006bf968 (minecraft@1.20.1)
8359:             1             16  net.minecraft.world.level.block.state.BlockBehaviour$Properties$$Lambda$1456/0x00000008006bfd88 (minecraft@1.20.1)
8360:             1             16  net.minecraft.world.level.block.state.BlockBehaviour$Properties$$Lambda$1457/0x00000008006ff948 (minecraft@1.20.1)
8361:             1             16  net.minecraft.world.level.block.state.BlockBehaviour$Properties$$Lambda$1458/0x00000008006ffb68 (minecraft@1.20.1)
8362:             1             16  net.minecraft.world.level.block.state.BlockBehaviour$Properties$$Lambda$1459/0x00000008006ffd88 (minecraft@1.20.1)
8363:             1             16  net.minecraft.world.level.block.state.BlockBehaviour$Properties$$Lambda$1496/0x00000008007262b8 (minecraft@1.20.1)
8364:             1             16  net.minecraft.world.level.block.state.BlockBehaviour$Properties$$Lambda$1577/0x0000000800747440 (minecraft@1.20.1)
8365:             1             16  net.minecraft.world.level.block.state.BlockState$$Lambda$1476/0x0000000800719680 (minecraft@1.20.1)
8366:             1             16  net.minecraft.world.level.block.state.StateDefinition$$Lambda$1468/0x0000000800718000 (minecraft@1.20.1)
8367:             1             16  net.minecraft.world.level.block.state.StateDefinition$$Lambda$1469/0x0000000800718240 (minecraft@1.20.1)
8368:             1             16  net.minecraft.world.level.block.state.StateDefinition$$Lambda$1486/0x000000080071fac0 (minecraft@1.20.1)
8369:             1             16  net.minecraft.world.level.block.state.StateHolder$$Lambda$1477/0x00000008007198c0 (minecraft@1.20.1)
8370:             1             16  net.minecraft.world.level.block.state.StateHolder$1 (minecraft@1.20.1)
8371:             1             16  net.minecraft.world.level.block.state.predicate.BlockStatePredicate$$Lambda$3165/0x0000000800a965e8 (minecraft@1.20.1)
8372:             1             16  net.minecraft.world.level.block.state.properties.BlockStateProperties$$Lambda$1436/0x000000080065f8f0 (minecraft@1.20.1)
8373:             1             16  net.minecraft.world.level.block.state.properties.BlockStateProperties$$Lambda$1438/0x000000080066e4f0 (minecraft@1.20.1)
8374:             1             16  net.minecraft.world.level.block.state.properties.EnumProperty$$Lambda$1435/0x000000080065f3d8 (minecraft@1.20.1)
8375:             1             16  net.minecraft.world.level.block.state.properties.Property$$Lambda$1434/0x000000080065f198 (minecraft@1.20.1)
8376:             1             16  net.minecraft.world.level.chunk.ChunkGenerator$$Lambda$3978/0x0000000800b45448 (minecraft@1.20.1)
8377:             1             16  net.minecraft.world.level.chunk.ChunkStatus$$Lambda$2722/0x0000000800a04490 (minecraft@1.20.1)
8378:             1             16  net.minecraft.world.level.chunk.ChunkStatus$$Lambda$2723/0x0000000800a04fc0 (minecraft@1.20.1)
8379:             1             16  net.minecraft.world.level.chunk.ChunkStatus$$Lambda$2724/0x0000000800a05208 (minecraft@1.20.1)
8380:             1             16  net.minecraft.world.level.chunk.ChunkStatus$$Lambda$2725/0x0000000800a05428 (minecraft@1.20.1)
8381:             1             16  net.minecraft.world.level.chunk.ChunkStatus$$Lambda$2726/0x0000000800a05648 (minecraft@1.20.1)
8382:             1             16  net.minecraft.world.level.chunk.ChunkStatus$$Lambda$2727/0x0000000800a05890 (minecraft@1.20.1)
8383:             1             16  net.minecraft.world.level.chunk.ChunkStatus$$Lambda$2728/0x0000000800a05ab0 (minecraft@1.20.1)
8384:             1             16  net.minecraft.world.level.chunk.ChunkStatus$$Lambda$2729/0x0000000800a05cd0 (minecraft@1.20.1)
8385:             1             16  net.minecraft.world.level.chunk.ChunkStatus$$Lambda$2730/0x0000000800a05f18 (minecraft@1.20.1)
8386:             1             16  net.minecraft.world.level.chunk.ChunkStatus$$Lambda$2731/0x0000000800a06160 (minecraft@1.20.1)
8387:             1             16  net.minecraft.world.level.chunk.ChunkStatus$$Lambda$2732/0x0000000800a063a8 (minecraft@1.20.1)
8388:             1             16  net.minecraft.world.level.chunk.ChunkStatus$$Lambda$2733/0x0000000800a065c8 (minecraft@1.20.1)
8389:             1             16  net.minecraft.world.level.chunk.ChunkStatus$$Lambda$2734/0x0000000800a067e8 (minecraft@1.20.1)
8390:             1             16  net.minecraft.world.level.chunk.ChunkStatus$$Lambda$2735/0x0000000800a06a08 (minecraft@1.20.1)
8391:             1             16  net.minecraft.world.level.chunk.ChunkStatus$$Lambda$2736/0x0000000800a06c28 (minecraft@1.20.1)
8392:             1             16  net.minecraft.world.level.chunk.ChunkStatus$$Lambda$2737/0x0000000800a06e70 (minecraft@1.20.1)
8393:             1             16  net.minecraft.world.level.chunk.ChunkStatus$$Lambda$2738/0x0000000800a07090 (minecraft@1.20.1)
8394:             1             16  net.minecraft.world.level.chunk.ChunkStatus$$Lambda$2739/0x0000000800a074a8 (minecraft@1.20.1)
8395:             1             16  net.minecraft.world.level.dimension.DimensionType$$Lambda$2952/0x0000000800a5d3f0 (minecraft@1.20.1)
8396:             1             16  net.minecraft.world.level.dimension.DimensionType$$Lambda$2953/0x0000000800a5d630 (minecraft@1.20.1)
8397:             1             16  net.minecraft.world.level.dimension.DimensionType$$Lambda$2954/0x0000000800a5d870 (minecraft@1.20.1)
8398:             1             16  net.minecraft.world.level.dimension.DimensionType$$Lambda$2955/0x0000000800a5dab0 (minecraft@1.20.1)
8399:             1             16  net.minecraft.world.level.dimension.DimensionType$$Lambda$2956/0x0000000800a5dcf0 (minecraft@1.20.1)
8400:             1             16  net.minecraft.world.level.dimension.DimensionType$$Lambda$2957/0x0000000800a5df30 (minecraft@1.20.1)
8401:             1             16  net.minecraft.world.level.dimension.DimensionType$$Lambda$2959/0x0000000800a5e170 (minecraft@1.20.1)
8402:             1             16  net.minecraft.world.level.dimension.DimensionType$$Lambda$2960/0x0000000800a5e3b0 (minecraft@1.20.1)
8403:             1             16  net.minecraft.world.level.dimension.DimensionType$$Lambda$2961/0x0000000800a5e5f0 (minecraft@1.20.1)
8404:             1             16  net.minecraft.world.level.dimension.DimensionType$$Lambda$2962/0x0000000800a5e830 (minecraft@1.20.1)
8405:             1             16  net.minecraft.world.level.dimension.DimensionType$$Lambda$2963/0x0000000800a5ea70 (minecraft@1.20.1)
8406:             1             16  net.minecraft.world.level.dimension.DimensionType$$Lambda$2964/0x0000000800a5ecb0 (minecraft@1.20.1)
8407:             1             16  net.minecraft.world.level.dimension.DimensionType$$Lambda$2967/0x0000000800a5f378 (minecraft@1.20.1)
8408:             1             16  net.minecraft.world.level.dimension.DimensionType$$Lambda$2968/0x0000000800a5f7c0 (minecraft@1.20.1)
8409:             1             16  net.minecraft.world.level.dimension.DimensionType$$Lambda$2969/0x0000000800a5fa00 (minecraft@1.20.1)
8410:             1             16  net.minecraft.world.level.dimension.DimensionType$$Lambda$2976/0x0000000800a64d90 (minecraft@1.20.1)
8411:             1             16  net.minecraft.world.level.dimension.DimensionType$$Lambda$2977/0x0000000800a64fd0 (minecraft@1.20.1)
8412:             1             16  net.minecraft.world.level.dimension.DimensionType$MonsterSettings$$Lambda$2970/0x0000000800a64000 (minecraft@1.20.1)
8413:             1             16  net.minecraft.world.level.dimension.DimensionType$MonsterSettings$$Lambda$2971/0x0000000800a64240 (minecraft@1.20.1)
8414:             1             16  net.minecraft.world.level.dimension.DimensionType$MonsterSettings$$Lambda$2972/0x0000000800a64480 (minecraft@1.20.1)
8415:             1             16  net.minecraft.world.level.dimension.DimensionType$MonsterSettings$$Lambda$2973/0x0000000800a646c0 (minecraft@1.20.1)
8416:             1             16  net.minecraft.world.level.dimension.DimensionType$MonsterSettings$$Lambda$2974/0x0000000800a64900 (minecraft@1.20.1)
8417:             1             16  net.minecraft.world.level.dimension.DimensionType$MonsterSettings$$Lambda$2975/0x0000000800a64b40 (minecraft@1.20.1)
8418:             1             16  net.minecraft.world.level.gameevent.BlockPositionSource$Type (minecraft@1.20.1)
8419:             1             16  net.minecraft.world.level.gameevent.EntityPositionSource$Type (minecraft@1.20.1)
8420:             1             16  net.minecraft.world.level.gameevent.PositionSource$$Lambda$1616/0x000000080075e200 (minecraft@1.20.1)
8421:             1             16  net.minecraft.world.level.gameevent.PositionSource$$Lambda$1617/0x000000080075e440 (minecraft@1.20.1)
8422:             1             16  net.minecraft.world.level.levelgen.DebugLevelSource$$Lambda$4043/0x0000000800b51270 (minecraft@1.20.1)
8423:             1             16  net.minecraft.world.level.levelgen.DebugLevelSource$$Lambda$4044/0x0000000800b514b0 (minecraft@1.20.1)
8424:             1             16  net.minecraft.world.level.levelgen.DebugLevelSource$$Lambda$4045/0x0000000800b516f0 (minecraft@1.20.1)
8425:             1             16  net.minecraft.world.level.levelgen.DensityFunction$$Lambda$3998/0x0000000800b4cbc0 (minecraft@1.20.1)
8426:             1             16  net.minecraft.world.level.levelgen.DensityFunction$$Lambda$3999/0x0000000800b4ce00 (minecraft@1.20.1)
8427:             1             16  net.minecraft.world.level.levelgen.DensityFunction$NoiseHolder$$Lambda$4096/0x0000000800b62fc0 (minecraft@1.20.1)
8428:             1             16  net.minecraft.world.level.levelgen.DensityFunction$NoiseHolder$$Lambda$4097/0x0000000800b63200 (minecraft@1.20.1)
8429:             1             16  net.minecraft.world.level.levelgen.DensityFunctions$$Lambda$3995/0x0000000800b4c240 (minecraft@1.20.1)
8430:             1             16  net.minecraft.world.level.levelgen.DensityFunctions$$Lambda$3996/0x0000000800b4c480 (minecraft@1.20.1)
8431:             1             16  net.minecraft.world.level.levelgen.DensityFunctions$$Lambda$3997/0x0000000800b4c6c0 (minecraft@1.20.1)
8432:             1             16  net.minecraft.world.level.levelgen.DensityFunctions$BlendDensity$$Lambda$4131/0x0000000800b6ba48 (minecraft@1.20.1)
8433:             1             16  net.minecraft.world.level.levelgen.DensityFunctions$BlendDensity$$Lambda$4132/0x0000000800b6bc88 (minecraft@1.20.1)
8434:             1             16  net.minecraft.world.level.levelgen.DensityFunctions$Clamp$$Lambda$4133/0x0000000800b6e520 (minecraft@1.20.1)
8435:             1             16  net.minecraft.world.level.levelgen.DensityFunctions$Clamp$$Lambda$4134/0x0000000800b6e760 (minecraft@1.20.1)
8436:             1             16  net.minecraft.world.level.levelgen.DensityFunctions$Clamp$$Lambda$4135/0x0000000800b6e9a0 (minecraft@1.20.1)
8437:             1             16  net.minecraft.world.level.levelgen.DensityFunctions$Clamp$$Lambda$4136/0x0000000800b6ebe0 (minecraft@1.20.1)
8438:             1             16  net.minecraft.world.level.levelgen.DensityFunctions$Clamp$$Lambda$4137/0x0000000800b6ee20 (minecraft@1.20.1)
8439:             1             16  net.minecraft.world.level.levelgen.DensityFunctions$Constant$$Lambda$4161/0x0000000800b76fe0 (minecraft@1.20.1)
8440:             1             16  net.minecraft.world.level.levelgen.DensityFunctions$Constant$$Lambda$4162/0x0000000800b77220 (minecraft@1.20.1)
8441:             1             16  net.minecraft.world.level.levelgen.DensityFunctions$EndIslandDensityFunction (minecraft@1.20.1)
8442:             1             16  net.minecraft.world.level.levelgen.DensityFunctions$Mapped$Type$$Lambda$4139/0x0000000800b6f830 (minecraft@1.20.1)
8443:             1             16  net.minecraft.world.level.levelgen.DensityFunctions$Marker$Type$$Lambda$4094/0x0000000800b62478 (minecraft@1.20.1)
8444:             1             16  net.minecraft.world.level.levelgen.DensityFunctions$Noise$$Lambda$4095/0x0000000800b62b70 (minecraft@1.20.1)
8445:             1             16  net.minecraft.world.level.levelgen.DensityFunctions$Noise$$Lambda$4098/0x0000000800b63440 (minecraft@1.20.1)
8446:             1             16  net.minecraft.world.level.levelgen.DensityFunctions$Noise$$Lambda$4099/0x0000000800b63680 (minecraft@1.20.1)
8447:             1             16  net.minecraft.world.level.levelgen.DensityFunctions$Noise$$Lambda$4100/0x0000000800b638c0 (minecraft@1.20.1)
8448:             1             16  net.minecraft.world.level.levelgen.DensityFunctions$Noise$$Lambda$4101/0x0000000800b63b00 (minecraft@1.20.1)
8449:             1             16  net.minecraft.world.level.levelgen.DensityFunctions$RangeChoice$$Lambda$4118/0x0000000800b68e38 (minecraft@1.20.1)
8450:             1             16  net.minecraft.world.level.levelgen.DensityFunctions$RangeChoice$$Lambda$4119/0x0000000800b69078 (minecraft@1.20.1)
8451:             1             16  net.minecraft.world.level.levelgen.DensityFunctions$RangeChoice$$Lambda$4120/0x0000000800b692b8 (minecraft@1.20.1)
8452:             1             16  net.minecraft.world.level.levelgen.DensityFunctions$RangeChoice$$Lambda$4121/0x0000000800b694f8 (minecraft@1.20.1)
