* This is the BiomeMobWeight report file that is output every time the server starts.
* 
* Spawn Balance Utility (SBU) will use this file ONLY if it is renamed to BiomeMobWeight.csv.
* Lines starting with '*' are comments and ignored
* When this file is read, SBU writes summary information to the log file.
* 
1, ocean, alexscaves:abyssal_chasm, MONSTER, alexscaves:deep_one_mage, 10, 1, 1
9872, none, regions_unexplored:shrubland, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
9873, none, regions_unexplored:shrubland, WATER_CREATURE, thalassophobia:jellyfish, 40, 13, 30
9874, none, regions_unexplored:shrubland, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
9875, forest, regions_unexplored:silver_birch_forest, MONSTER, minecraft:spider, 80, 4, 4
9876, forest, regions_unexplored:silver_birch_forest, MONSTER, minecraft:zombie, 80, 4, 4
9877, forest, regions_unexplored:silver_birch_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
9878, forest, regions_unexplored:silver_birch_forest, MONSTER, minecraft:skeleton, 80, 4, 4
9879, forest, regions_unexplored:silver_birch_forest, MONSTER, minecraft:creeper, 80, 4, 4
9880, forest, regions_unexplored:silver_birch_forest, MONSTER, minecraft:slime, 80, 4, 4
9881, forest, regions_unexplored:silver_birch_forest, MONSTER, minecraft:enderman, 5, 1, 4
9882, forest, regions_unexplored:silver_birch_forest, MONSTER, minecraft:witch, 5, 1, 1
9883, forest, regions_unexplored:silver_birch_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
9884, forest, regions_unexplored:silver_birch_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
9885, forest, regions_unexplored:silver_birch_forest, MONSTER, alexsmobs:murmur, 10, 1, 1
9886, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:baby_skeleton, 25, 1, 2
9887, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:baby_spider, 16, 3, 5
9888, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:barrel_zombie, 25, 1, 1
9889, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:bloody_gadfly, 15, 1, 1
9890, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:bonescaller, 11, 1, 1
9891, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:corpse_fly, 12, 1, 3
9892, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:dark_vortex, 14, 1, 1
9893, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:decaying_zombie, 30, 1, 1
9894, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:decrepit_skeleton, 20, 1, 1
9895, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
9896, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
9897, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
9898, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
9899, forest, regions_unexplored:silver_birch_forest, MONSTER, iceandfire:troll, 40, 1, 3
9900, forest, regions_unexplored:silver_birch_forest, MONSTER, golemoverhaul:slime_golem, 25, 1, 2
9901, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:krampus, 10, 1, 1
9902, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:krampus_henchman, 10, 2, 3
9903, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:lifestealer, 10, 1, 1
9904, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:missioner, 10, 1, 1
9905, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:mother_spider, 15, 1, 1
9906, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:mr_pumpkin, 15, 1, 3
9907, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:mrs_pumpkin, 13, 1, 1
9908, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
9909, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
9910, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:pumpkin_bruiser, 10, 1, 1
9911, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:restless_spirit, 20, 1, 1
9912, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:senor_pumpkin, 10, 1, 2
9913, forest, regions_unexplored:silver_birch_forest, MONSTER, more_critters:shriekbat, 10, 1, 1
9914, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:siamese_skeletons, 16, 1, 1
9915, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
9916, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:skeleton_demoman, 12, 1, 1
9917, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
9918, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
9919, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
9920, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:spiritof_chaos, 10, 1, 1
9921, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
9922, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:swarmer, 11, 1, 1
9923, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:zombie_bruiser, 16, 1, 1
9924, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
9925, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:zombie_fisherman, 30, 1, 1
9926, forest, regions_unexplored:silver_birch_forest, MONSTER, born_in_chaos_v1:zombie_lumberjack, 25, 1, 1
9927, forest, regions_unexplored:silver_birch_forest, MONSTER, mekanismadditions:baby_creeper, 50, 2, 2
9928, forest, regions_unexplored:silver_birch_forest, MONSTER, mekanismadditions:baby_enderman, 10, 1, 2
9929, forest, regions_unexplored:silver_birch_forest, MONSTER, mekanismadditions:baby_skeleton, 50, 2, 2
9930, forest, regions_unexplored:silver_birch_forest, CREATURE, minecraft:sheep, 12, 4, 4
9931, forest, regions_unexplored:silver_birch_forest, CREATURE, minecraft:chicken, 10, 4, 4
9932, forest, regions_unexplored:silver_birch_forest, CREATURE, minecraft:cow, 10, 4, 4
9933, forest, regions_unexplored:silver_birch_forest, CREATURE, minecraft:wolf, 10, 4, 4
9934, forest, regions_unexplored:silver_birch_forest, CREATURE, naturalist:bear, 10, 1, 2
9935, forest, regions_unexplored:silver_birch_forest, CREATURE, naturalist:boar, 10, 3, 4
9936, forest, regions_unexplored:silver_birch_forest, CREATURE, naturalist:butterfly, 10, 3, 6
9937, forest, regions_unexplored:silver_birch_forest, CREATURE, naturalist:cardinal, 10, 3, 4
9938, forest, regions_unexplored:silver_birch_forest, CREATURE, naturalist:deer, 10, 3, 5
9939, forest, regions_unexplored:silver_birch_forest, CREATURE, naturalist:finch, 10, 3, 4
9940, forest, regions_unexplored:silver_birch_forest, CREATURE, minecraft:fox, 10, 1, 2
9941, forest, regions_unexplored:silver_birch_forest, CREATURE, minecraft:rabbit, 10, 2, 3
9942, forest, regions_unexplored:silver_birch_forest, CREATURE, naturalist:lizard, 10, 1, 1
9943, forest, regions_unexplored:silver_birch_forest, CREATURE, naturalist:robin, 10, 3, 4
9944, forest, regions_unexplored:silver_birch_forest, CREATURE, naturalist:snail, 10, 2, 3
9945, forest, regions_unexplored:silver_birch_forest, CREATURE, naturalist:snake, 10, 1, 1
9946, forest, regions_unexplored:silver_birch_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
9947, forest, regions_unexplored:silver_birch_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
9948, forest, regions_unexplored:silver_birch_forest, CREATURE, alexsmobs:crow, 10, 3, 5
9949, forest, regions_unexplored:silver_birch_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
9950, forest, regions_unexplored:silver_birch_forest, CREATURE, fallout_wastelands_:brahmin, 60, 2, 5
9951, forest, regions_unexplored:silver_birch_forest, CREATURE, adorablehamsterpets:hamster, 30, 1, 1
9952, forest, regions_unexplored:silver_birch_forest, CREATURE, golemoverhaul:honey_golem, 10, 1, 2
9953, forest, regions_unexplored:silver_birch_forest, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
9954, forest, regions_unexplored:silver_birch_forest, AMBIENT, minecraft:bat, 10, 8, 8
9955, forest, regions_unexplored:silver_birch_forest, AMBIENT, naturalist:firefly, 10, 2, 4
9956, forest, regions_unexplored:silver_birch_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
9957, forest, regions_unexplored:silver_birch_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
9958, forest, regions_unexplored:silver_birch_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
9959, forest, regions_unexplored:silver_birch_forest, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
9960, forest, regions_unexplored:silver_birch_forest, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
9961, forest, regions_unexplored:silver_birch_forest, WATER_CREATURE, thalassophobia:jellyfish, 40, 13, 30
9962, forest, regions_unexplored:silver_birch_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
9963, none, aether:skyroot_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
9964, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:baby_skeleton, 25, 1, 2
9965, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:baby_spider, 16, 3, 5
9966, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:barrel_zombie, 25, 1, 1
9967, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:bloody_gadfly, 15, 1, 1
9968, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:bonescaller, 11, 1, 1
9969, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:corpse_fly, 12, 1, 3
9970, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:dark_vortex, 14, 1, 1
9971, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:decaying_zombie, 30, 1, 1
9972, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:decrepit_skeleton, 20, 1, 1
9973, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
9974, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
9975, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
9976, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
9977, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:krampus, 10, 1, 1
9978, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:krampus_henchman, 10, 2, 3
9979, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:lifestealer, 10, 1, 1
9980, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:missioner, 10, 1, 1
9981, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:mother_spider, 15, 1, 1
9982, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:mr_pumpkin, 15, 1, 3
9983, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:mrs_pumpkin, 13, 1, 1
9984, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
9985, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
9986, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:pumpkin_bruiser, 10, 1, 1
9987, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:restless_spirit, 20, 1, 1
9988, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:senor_pumpkin, 10, 1, 2
9989, none, aether:skyroot_forest, MONSTER, more_critters:shriekbat, 10, 1, 1
9990, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:siamese_skeletons, 16, 1, 1
9991, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
9992, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:skeleton_demoman, 12, 1, 1
9993, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
9994, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
9995, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
9996, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:spiritof_chaos, 10, 1, 1
9997, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
9998, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:swarmer, 11, 1, 1
9999, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:zombie_bruiser, 16, 1, 1
10000, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
10001, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:zombie_fisherman, 30, 1, 1
10002, none, aether:skyroot_forest, MONSTER, born_in_chaos_v1:zombie_lumberjack, 25, 1, 1
10003, none, aether:skyroot_forest, CREATURE, aether:phyg, 10, 3, 4
10004, none, aether:skyroot_forest, CREATURE, aether:sheepuff, 12, 3, 4
10005, none, aether:skyroot_forest, CREATURE, aether:flying_cow, 12, 2, 5
10006, none, aether:skyroot_forest, CREATURE, aether:aerbunny, 11, 3, 3
10007, none, aether:skyroot_forest, CREATURE, aether:moa, 10, 1, 3
10008, none, aether:skyroot_forest, CREATURE, fallout_wastelands_:brahmin, 60, 2, 5
10009, none, aether:skyroot_forest, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
10010, none, aether:skyroot_forest, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
10011, none, aether:skyroot_forest, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
10012, none, aether:skyroot_forest, WATER_CREATURE, thalassophobia:jellyfish, 40, 13, 30
10013, none, aether:skyroot_forest, AETHER_SURFACE_MONSTER, aether:aechor_plant, 10, 1, 1
10014, none, aether:skyroot_forest, AETHER_SURFACE_MONSTER, aether:blue_swet, 10, 1, 1
10015, none, aether:skyroot_forest, AETHER_SURFACE_MONSTER, aether:golden_swet, 10, 1, 1
10016, none, aether:skyroot_forest, AETHER_SURFACE_MONSTER, aether:whirlwind, 10, 1, 1
10017, none, aether:skyroot_forest, AETHER_SURFACE_MONSTER, aether:evil_whirlwind, 10, 1, 1
10018, none, aether:skyroot_forest, AETHER_DARKNESS_MONSTER, aether:cockatrice, 10, 1, 1
10019, none, aether:skyroot_forest, AETHER_SKY_MONSTER, aether:zephyr, 20, 1, 1
10020, none, aether:skyroot_forest, AETHER_AERWHALE, aether:aerwhale, 10, 1, 1
10021, none, aether:skyroot_grove, MONSTER, alexsmobs:farseer, 30, 1, 1
10022, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:baby_skeleton, 25, 1, 2
10023, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:baby_spider, 16, 3, 5
10024, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:barrel_zombie, 25, 1, 1
10025, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:bloody_gadfly, 15, 1, 1
10026, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:bonescaller, 11, 1, 1
10027, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:corpse_fly, 12, 1, 3
10028, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:dark_vortex, 14, 1, 1
10029, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:decaying_zombie, 30, 1, 1
10030, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:decrepit_skeleton, 20, 1, 1
10031, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
10032, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
10033, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
10034, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
10035, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:krampus, 10, 1, 1
10036, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:krampus_henchman, 10, 2, 3
10037, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:lifestealer, 10, 1, 1
10038, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:missioner, 10, 1, 1
10039, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:mother_spider, 15, 1, 1
10040, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:mr_pumpkin, 15, 1, 3
10041, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:mrs_pumpkin, 13, 1, 1
10042, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
10043, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
10044, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:pumpkin_bruiser, 10, 1, 1
10045, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:restless_spirit, 20, 1, 1
10046, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:senor_pumpkin, 10, 1, 2
10047, none, aether:skyroot_grove, MONSTER, more_critters:shriekbat, 10, 1, 1
10048, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:siamese_skeletons, 16, 1, 1
10049, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
10050, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:skeleton_demoman, 12, 1, 1
10051, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
10052, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
10053, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
10054, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:spiritof_chaos, 10, 1, 1
10055, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
10056, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:swarmer, 11, 1, 1
10057, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:zombie_bruiser, 16, 1, 1
10058, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
10059, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:zombie_fisherman, 30, 1, 1
10060, none, aether:skyroot_grove, MONSTER, born_in_chaos_v1:zombie_lumberjack, 25, 1, 1
10061, none, aether:skyroot_grove, CREATURE, aether:phyg, 10, 3, 4
10062, none, aether:skyroot_grove, CREATURE, aether:sheepuff, 12, 3, 4
10063, none, aether:skyroot_grove, CREATURE, aether:flying_cow, 12, 2, 5
10064, none, aether:skyroot_grove, CREATURE, aether:aerbunny, 11, 3, 3
10065, none, aether:skyroot_grove, CREATURE, aether:moa, 10, 1, 3
10066, none, aether:skyroot_grove, CREATURE, fallout_wastelands_:brahmin, 60, 2, 5
10067, none, aether:skyroot_grove, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
10068, none, aether:skyroot_grove, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
10069, none, aether:skyroot_grove, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
10070, none, aether:skyroot_grove, WATER_CREATURE, thalassophobia:jellyfish, 40, 13, 30
10071, none, aether:skyroot_grove, AETHER_SURFACE_MONSTER, aether:aechor_plant, 10, 1, 1
10072, none, aether:skyroot_grove, AETHER_SURFACE_MONSTER, aether:blue_swet, 10, 1, 1
10073, none, aether:skyroot_grove, AETHER_SURFACE_MONSTER, aether:golden_swet, 10, 1, 1
10074, none, aether:skyroot_grove, AETHER_SURFACE_MONSTER, aether:whirlwind, 10, 1, 1
10075, none, aether:skyroot_grove, AETHER_SURFACE_MONSTER, aether:evil_whirlwind, 10, 1, 1
10076, none, aether:skyroot_grove, AETHER_DARKNESS_MONSTER, aether:cockatrice, 10, 1, 1
10077, none, aether:skyroot_grove, AETHER_SKY_MONSTER, aether:zephyr, 20, 1, 1
10078, none, aether:skyroot_grove, AETHER_AERWHALE, aether:aerwhale, 10, 1, 1
10079, none, aether:skyroot_meadow, MONSTER, alexsmobs:farseer, 30, 1, 1
10080, none, aether:skyroot_meadow, MONSTER, born_in_chaos_v1:baby_skeleton, 25, 1, 2
10081, none, aether:skyroot_meadow, MONSTER, born_in_chaos_v1:baby_spider, 16, 3, 5
10082, none, aether:skyroot_meadow, MONSTER, born_in_chaos_v1:barrel_zombie, 25, 1, 1
10083, none, aether:skyroot_meadow, MONSTER, born_in_chaos_v1:bloody_gadfly, 15, 1, 1
10084, none, aether:skyroot_meadow, MONSTER, born_in_chaos_v1:bonescaller, 11, 1, 1
10085, none, aether:skyroot_meadow, MONSTER, born_in_chaos_v1:corpse_fly, 12, 1, 3
10086, none, aether:skyroot_meadow, MONSTER, born_in_chaos_v1:dark_vortex, 14, 1, 1
10087, none, aether:skyroot_meadow, MONSTER, born_in_chaos_v1:decaying_zombie, 30, 1, 1
10088, none, aether:skyroot_meadow, MONSTER, born_in_chaos_v1:decrepit_skeleton, 20, 1, 1
10089, none, aether:skyroot_meadow, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
10090, none, aether:skyroot_meadow, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
10091, none, aether:skyroot_meadow, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
10092, none, aether:skyroot_meadow, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
10093, none, aether:skyroot_meadow, MONSTER, born_in_chaos_v1:krampus, 10, 1, 1
10094, none, aether:skyroot_meadow, MONSTER, born_in_chaos_v1:krampus_henchman, 10, 2, 3
10095, none, aether:skyroot_meadow, MONSTER, born_in_chaos_v1:lifestealer, 10, 1, 1
10096, none, aether:skyroot_meadow, MONSTER, born_in_chaos_v1:missioner, 10, 1, 1
